captured_at_utc,run_label,sensor_under_test,known_distance_mm,cycle_id,s1_distance_mm,s1_valid,s1_sample_time_ms,s2_distance_mm,s2_valid,s2_sample_time_ms,s3_distance_mm,s3_valid,s3_sample_time_ms,scan_span_ms
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5560,511.2,True,590295,515.5,True,590331,504.0,True,590365,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5561,510.9,True,590401,515.5,True,590437,504.0,True,590471,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5562,511.1,True,590507,515.7,True,590543,504.0,True,590577,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5563,511.2,True,590613,515.5,True,590649,503.9,True,590683,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5564,511.1,True,590719,515.7,True,590755,504.0,True,590789,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5565,511.1,True,590825,515.5,True,590860,504.0,True,590895,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5566,511.1,True,590931,515.7,True,590967,503.9,True,591001,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5567,510.9,True,591037,515.5,True,591073,504.0,True,591107,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5568,511.2,True,591143,515.5,True,591179,504.0,True,591213,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5569,511.1,True,591249,515.7,True,591285,504.2,True,591319,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5570,510.9,True,591355,515.5,True,591391,504.4,True,591425,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5571,510.9,True,591461,515.5,True,591497,504.0,True,591531,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5572,511.1,True,591566,515.7,True,591602,504.0,True,591636,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5573,511.2,True,591672,515.5,True,591708,504.0,True,591742,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5574,511.1,True,591778,515.5,True,591814,504.0,True,591848,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5575,511.1,True,591884,515.5,True,591920,504.0,True,591954,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5576,510.9,True,591990,515.5,True,592025,504.0,True,592060,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5577,510.9,True,592096,515.7,True,592131,504.0,True,592166,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5578,510.9,True,592202,515.5,True,592238,503.9,True,592272,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5579,510.9,True,592308,515.7,True,592344,504.0,True,592378,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5580,511.1,True,592414,515.5,True,592450,504.0,True,592484,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5581,511.1,True,592520,515.7,True,592556,503.9,True,592590,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5582,511.1,True,592626,515.7,True,592662,504.4,True,592696,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5583,511.1,True,592732,515.7,True,592768,504.0,True,592802,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5584,511.1,True,592838,515.5,True,592874,503.9,True,592908,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5585,511.2,True,592944,515.5,True,592980,504.2,True,593014,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5586,511.1,True,593050,515.7,True,593086,504.0,True,593120,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5587,511.2,True,593156,515.7,True,593192,504.2,True,593226,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5588,511.1,True,593262,515.4,True,593297,503.9,True,593332,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5589,511.1,True,593368,515.7,True,593404,504.0,True,593438,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5590,511.1,True,593474,515.5,True,593510,504.4,True,593544,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5591,511.2,True,593580,515.9,True,593616,504.0,True,593651,71
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5592,511.1,True,593686,515.7,True,593722,504.0,True,593756,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5593,510.9,True,593792,515.5,True,593827,504.4,True,593862,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5594,511.1,True,593898,515.7,True,593934,504.4,True,593968,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5595,510.9,True,594004,515.5,True,594040,504.0,True,594074,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5596,516.0,True,594110,515.7,True,594146,504.0,True,594180,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5597,510.9,True,594216,515.7,True,594252,504.2,True,594286,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5598,511.4,True,594322,515.5,True,594358,507.8,True,594392,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5599,510.9,True,594428,515.5,True,594464,504.0,True,594498,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5600,511.1,True,594534,515.5,True,594570,504.2,True,594604,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5601,510.9,True,594640,515.5,True,594676,504.0,True,594710,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5602,511.1,True,594746,515.5,True,594782,504.2,True,594816,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5603,510.9,True,594852,515.5,True,594888,504.0,True,594922,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5604,511.1,True,594958,515.5,True,594994,504.0,True,595028,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5605,511.2,True,595064,515.5,True,595100,504.0,True,595135,71
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5606,511.1,True,595170,515.5,True,595206,504.4,True,595240,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5607,511.1,True,595276,515.5,True,595311,504.2,True,595346,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5608,511.1,True,595382,515.5,True,595418,504.4,True,595452,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5609,511.1,True,595488,515.5,True,595524,504.4,True,595558,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5610,511.1,True,595594,515.5,True,595629,504.0,True,595664,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5611,511.1,True,595699,515.5,True,595735,504.0,True,595769,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5612,511.2,True,595805,515.7,True,595841,504.2,True,595875,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5613,510.9,True,595910,515.5,True,595946,504.2,True,595980,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5614,511.1,True,596016,515.5,True,596052,504.0,True,596086,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5615,511.2,True,596122,515.5,True,596157,504.2,True,596192,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5616,510.9,True,596228,515.5,True,596264,504.4,True,596298,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5617,511.1,True,596334,515.5,True,596370,504.0,True,596404,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5618,511.2,True,596440,515.5,True,596476,504.0,True,596510,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5619,511.1,True,596545,515.5,True,596581,504.2,True,596615,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5620,511.4,True,596651,515.7,True,596687,504.4,True,596721,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5621,510.9,True,596757,515.5,True,596793,504.2,True,596827,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5622,511.2,True,596863,515.5,True,596899,507.8,True,596933,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5623,511.2,True,596969,515.5,True,597005,504.4,True,597039,70
2026-08-17T05:20:08.718611+00:00,s2-flat-board-500mm,s2,500.0,5624,510.9,True,597075,515.7,True,597111,504.2,True,597145,70
