captured_at_utc,run_label,sensor_under_test,known_distance_mm,cycle_id,s1_distance_mm,s1_valid,s1_sample_time_ms,s2_distance_mm,s2_valid,s2_sample_time_ms,s3_distance_mm,s3_valid,s3_sample_time_ms,scan_span_ms
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7130,773.0,True,757846,1056.4,True,757881,1035.3,True,757917,71
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7131,738.0,True,757952,1069.0,True,757988,1035.3,True,758023,71
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7132,1052.3,True,758058,1056.4,True,758093,1035.2,True,758128,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7133,1047.9,True,758164,1064.7,True,758199,1039.6,True,758234,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7134,1047.7,True,758270,1065.0,True,758305,1035.9,True,758340,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7135,1048.2,True,758376,1064.8,True,758411,1035.7,True,758446,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7136,1047.9,True,758482,1056.6,True,758517,1035.9,True,758552,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7137,1052.3,True,758588,1056.4,True,758623,1034.8,True,758659,71
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7138,1052.3,True,758694,1056.6,True,758729,1039.6,True,758764,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7139,1047.9,True,758800,1056.4,True,758835,1036.0,True,758871,71
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7140,1047.9,True,758906,1056.6,True,758941,1035.2,True,758976,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7141,1043.7,True,759012,1064.7,True,759048,1035.5,True,759082,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7142,1043.9,True,759118,1056.6,True,759153,1039.6,True,759188,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7143,1047.7,True,759224,1064.8,True,759259,1035.7,True,759294,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7144,1048.0,True,759330,1061.1,True,759365,1035.7,True,759400,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7145,1052.3,True,759436,1060.9,True,759471,1035.7,True,759506,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7146,1047.7,True,759542,1064.8,True,759577,1031.6,True,759612,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7147,1052.2,True,759648,1069.3,True,759683,1036.0,True,759718,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7148,1047.7,True,759754,1061.1,True,759789,1035.9,True,759824,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7149,1052.2,True,759860,1056.3,True,759895,1036.0,True,759930,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7150,1048.0,True,759966,1069.1,True,760001,1036.0,True,760036,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7151,1047.7,True,760072,1069.3,True,760107,1035.7,True,760142,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7152,1043.6,True,760178,1056.4,True,760213,1039.6,True,760248,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7153,1047.7,True,760284,1056.6,True,760319,1035.7,True,760354,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7154,1047.7,True,760390,1056.4,True,760425,1039.6,True,760460,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7155,1047.7,True,760496,1056.4,True,760531,1035.5,True,760566,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7156,1048.0,True,760602,1065.4,True,760637,1035.9,True,760672,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7157,835.4,True,760708,1065.2,True,760743,1039.6,True,760778,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7158,716.9,True,760814,,False,760849,1035.3,True,760884,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7159,1047.7,True,760920,,False,760956,1035.7,True,760991,71
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7160,1048.2,True,761026,1073.8,True,761061,1035.7,True,761096,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7161,1047.9,True,761132,,False,761167,1035.3,True,761202,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7162,1048.0,True,761238,1065.0,True,761273,1039.6,True,761308,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7163,1052.2,True,761344,1065.4,True,761379,1039.6,True,761414,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7164,1048.2,True,761450,1069.5,True,761485,1039.5,True,761520,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7165,1047.7,True,761556,1060.9,True,761591,1039.8,True,761626,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7166,1047.5,True,761662,1073.6,True,761697,1036.0,True,761732,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7167,1052.0,True,761769,1061.1,True,761804,1039.6,True,761839,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7168,1048.2,True,761874,1061.1,True,761909,1035.3,True,761945,71
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7169,1048.0,True,761980,1060.9,True,762016,1035.9,True,762050,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7170,1048.0,True,762086,1060.9,True,762122,1039.5,True,762156,70
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7171,635.6,True,762191,,False,762226,1035.7,True,762262,71
2026-08-17T05:22:59.914147+00:00,s1-flat-board-1000mm,s1,1000.0,7172,665.9,True,762297,1065.4,True,762332,1035.2,True,762367,70
