captured_at_utc,run_label,sensor_under_test,known_distance_mm,cycle_id,s1_distance_mm,s1_valid,s1_sample_time_ms,s2_distance_mm,s2_valid,s2_sample_time_ms,s3_distance_mm,s3_valid,s3_sample_time_ms,scan_span_ms
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5713,511.1,True,606504,515.5,True,606540,504.0,True,606574,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5714,511.1,True,606610,515.5,True,606646,504.2,True,606680,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5715,511.1,True,606716,515.7,True,606752,504.0,True,606786,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5716,510.9,True,606822,515.7,True,606858,504.0,True,606892,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5717,511.1,True,606927,515.7,True,606962,504.4,True,606997,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5718,511.1,True,607033,515.9,True,607069,504.0,True,607103,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5719,511.1,True,607139,515.9,True,607174,504.0,True,607209,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5720,511.1,True,607245,515.7,True,607281,504.2,True,607315,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5721,511.1,True,607351,515.5,True,607387,504.2,True,607422,71
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5722,511.1,True,607457,515.7,True,607492,504.0,True,607527,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5723,511.2,True,607563,515.5,True,607599,504.4,True,607633,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5724,511.1,True,607669,515.7,True,607705,503.9,True,607739,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5725,511.2,True,607775,515.7,True,607811,504.0,True,607845,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5726,511.1,True,607881,515.7,True,607916,504.0,True,607951,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5727,511.1,True,607986,515.5,True,608021,504.2,True,608056,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5728,511.1,True,608092,515.5,True,608127,504.0,True,608162,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5729,511.2,True,608198,515.5,True,608234,504.2,True,608268,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5730,511.1,True,608304,515.7,True,608340,504.0,True,608374,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5731,511.2,True,608410,515.7,True,608445,504.0,True,608480,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5732,511.1,True,608516,515.7,True,608551,504.0,True,608586,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5733,511.1,True,608622,515.5,True,608657,504.2,True,608692,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5734,511.1,True,608728,515.5,True,608764,504.0,True,608798,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5735,511.1,True,608834,515.7,True,608870,504.0,True,608904,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5736,510.9,True,608940,515.5,True,608976,504.0,True,609010,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5737,511.2,True,609046,515.5,True,609082,504.2,True,609116,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5738,511.1,True,609152,515.5,True,609188,504.2,True,609222,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5739,510.9,True,609258,515.5,True,609294,504.2,True,609328,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5740,511.1,True,609364,515.5,True,609400,504.0,True,609434,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5741,516.0,True,609470,515.7,True,609505,504.2,True,609540,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5742,511.1,True,609576,515.7,True,609611,504.0,True,609646,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5743,511.1,True,609682,515.5,True,609718,504.4,True,609752,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5744,511.1,True,609788,515.7,True,609824,504.2,True,609858,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5745,511.1,True,609894,515.5,True,609929,504.4,True,609964,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5746,511.1,True,610000,515.5,True,610036,504.0,True,610070,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5747,511.4,True,610106,515.7,True,610142,504.4,True,610176,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5748,511.2,True,610212,515.5,True,610248,507.8,True,610282,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5749,511.2,True,610318,515.5,True,610353,504.2,True,610388,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5750,511.2,True,610424,515.7,True,610460,504.0,True,610495,71
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5751,511.2,True,610530,515.5,True,610566,512.8,True,610600,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5752,511.4,True,610636,515.5,True,610671,504.0,True,610706,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5753,511.1,True,610742,515.5,True,610778,504.4,True,610812,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5754,511.1,True,610848,515.9,True,610883,504.2,True,610919,71
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5755,511.1,True,610954,515.7,True,610990,504.0,True,611024,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5756,510.9,True,611060,515.5,True,611096,504.4,True,611130,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5757,511.1,True,611166,515.5,True,611202,504.0,True,611236,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5758,511.1,True,611272,515.7,True,611308,512.6,True,611342,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5759,511.1,True,611378,515.5,True,611414,512.8,True,611448,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5760,511.1,True,611484,515.5,True,611519,504.2,True,611554,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5761,511.2,True,611590,515.5,True,611626,504.6,True,611660,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5762,511.1,True,611696,515.5,True,611732,512.6,True,611766,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5763,511.1,True,611802,515.7,True,611838,504.0,True,611872,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5764,511.2,True,611908,515.7,True,611944,504.0,True,611978,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5765,511.1,True,612014,515.5,True,612049,504.0,True,612084,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5766,511.1,True,612120,515.5,True,612156,504.2,True,612190,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5767,511.1,True,612226,515.7,True,612261,504.4,True,612296,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5768,511.1,True,612332,515.7,True,612368,504.2,True,612402,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5769,511.1,True,612438,515.5,True,612474,504.4,True,612508,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5770,511.1,True,612544,515.5,True,612580,504.0,True,612614,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5771,511.1,True,612650,515.5,True,612686,504.0,True,612720,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5772,511.1,True,612756,515.7,True,612792,512.6,True,612826,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5773,511.2,True,612862,515.7,True,612898,512.6,True,612933,71
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5774,511.2,True,612968,515.5,True,613004,504.0,True,613038,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5775,510.9,True,613074,515.5,True,613109,504.2,True,613144,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5776,511.1,True,613180,515.7,True,613216,504.2,True,613250,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5777,511.1,True,613286,515.5,True,613322,504.2,True,613356,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5778,511.2,True,613392,515.5,True,613428,504.0,True,613462,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5779,511.2,True,613497,515.7,True,613533,504.4,True,613568,71
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5780,511.2,True,613603,515.5,True,613638,504.4,True,613673,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5781,511.1,True,613709,515.7,True,613745,512.8,True,613779,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5782,511.2,True,613815,515.5,True,613851,512.8,True,613885,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5783,511.1,True,613921,515.7,True,613957,504.4,True,613991,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5784,511.2,True,614027,515.5,True,614063,504.2,True,614097,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5785,511.1,True,614132,515.7,True,614167,504.2,True,614202,70
2026-08-17T05:20:25.775665+00:00,s3-flat-board-500mm,s3,500.0,5786,511.1,True,614238,515.7,True,614274,504.4,True,614308,70
